username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,hashtags,mentions,geo,urls,city,query,date_range
ChentitoGlez,,"Ya te dicen “La COVID-19”, porque le das duro a los viejitos.",0,5,0,1241050605839400960,https://twitter.com/ChentitoGlez/status/1241050605839400960,942884775236440064,2020-03-20 17:14:56+00:00,Fri Mar 20 17:14:56 +0000 2020,,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
jennifer_klink,,Panic ensues @Instacart #FridayFeeling #COVID ,0,1,0,1241050199365165057,https://twitter.com/jennifer_klink/status/1241050199365165057,2843006813,2020-03-20 17:13:19+00:00,Fri Mar 20 17:13:19 +0000 2020,#FridayFeeling #COVID,@Instacart,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
BarstoolDepaul,,(Edit: The National Guard confirmed that this had nothing to do with the COVID-19 response),0,2,0,1241048927769673728,https://twitter.com/BarstoolDepaul/status/1241048927769673728,931651297937371136,2020-03-20 17:08:16+00:00,Fri Mar 20 17:08:16 +0000 2020,,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
AnneArmadillo,,"Hey, if anyone's wanting a free meditation, cognitive behavioral therapy app. Check out https://theawkwardarmadillo.com/free-anxiety-app/ #Anxiety #reiki #mentalhealth #coronavirus #message #blogpost #blogging #Covid_19 #CoronaVirusUpdate #CoronaCrisis #blogger #depression",0,0,0,1241047603334320133,https://twitter.com/AnneArmadillo/status/1241047603334320133,884678141297524736,2020-03-20 17:03:00+00:00,Fri Mar 20 17:03:00 +0000 2020,#Anxiety #reiki #mentalhealth #coronavirus #message #blogpost #blogging #Covid_19 #CoronaVirusUpdate #CoronaCrisis #blogger #depression,,,https://theawkwardarmadillo.com/free-anxiety-app/,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
YomaBee,,President of Indonesia making claims China is sending Covid-19 “cure” to Indonesia.... ,0,0,0,1241047481758121985,https://twitter.com/YomaBee/status/1241047481758121985,870405949122646018,2020-03-20 17:02:31+00:00,Fri Mar 20 17:02:31 +0000 2020,,,,https://www.thejakartapost.com/news/2020/03/20/indonesia-starts-rapid-tests-imports-medicines-to-cure-covid-19-jokowi-says.html,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
EKefferstan,,#COVID Exposure Quarantine: Day5 I’m coping with missing work by calling my cats work-study students They make the work day better They’re eager to get involved They‘re excellent at interrupting They mostly just get in the way of really focusing It works ,1,4,0,1241046667606069251,https://twitter.com/EKefferstan/status/1241046667606069251,845709526259109888,2020-03-20 16:59:17+00:00,Fri Mar 20 16:59:17 +0000 2020,#COVID,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
ashleyygreyy,,"Huge props and S/Os to all my people working in the healthcare field. Its been one stressful month and will continue to be until all of this is under control. Im praying for everyones safety, health, and sanity #COVID19 #healthcareworker",0,1,0,1241046214612844553,https://twitter.com/ashleyygreyy/status/1241046214612844553,186340537,2020-03-20 16:57:29+00:00,Fri Mar 20 16:57:29 +0000 2020,#COVID19 #healthcareworker,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
Cheryl_Searle,,THANK YOU to Scott/Oscar for working with the current administration & fighting for @united during the #COVID19 era. I support them &amp; know they have @weareunited’s best interest at heart! So grateful for our leaders who demonstrate and live #proofnotpromise. #beingUnited – at United Backstage Venue,6,61,1,1241045714618085376,https://twitter.com/Cheryl_Searle/status/1241045714618085376,85755860,2020-03-20 16:55:30+00:00,Fri Mar 20 16:55:30 +0000 2020,#COVID19 #proofnotpromise #beingUnited,@united @weareunited,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
RamitaChawla,,Celebrity chef Jose Andres repurposing closed Michelin Star restaurants and serving to-go lunch orders for low or no cost during #covid19 ,0,0,1,1241045534342873091,https://twitter.com/RamitaChawla/status/1241045534342873091,976925614501396482,2020-03-20 16:54:47+00:00,Fri Mar 20 16:54:47 +0000 2020,#covid19,,,https://www.foxnews.com/food-drink/celebrity-chef-jose-andres-transforming-restaurants-community-kitchen.amp,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
gia_journeys,,Difficult times are ahead of us. Stay strong my friends and preserve your sanity Find peace while virtual sailing with me in #HalongBay #UNESCO site #Vietnam #travel #COVID19 ,0,1,0,1241044894111727617,https://twitter.com/gia_journeys/status/1241044894111727617,2294971939,2020-03-20 16:52:14+00:00,Fri Mar 20 16:52:14 +0000 2020,#HalongBay #UNESCO #Vietnam #travel #COVID19,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
GreenEyed_Soup,,Catching everything except #Covid_19 !!! ,0,1,0,1241044854500659200,https://twitter.com/GreenEyed_Soup/status/1241044854500659200,587457212,2020-03-20 16:52:05+00:00,Fri Mar 20 16:52:05 +0000 2020,#Covid_19,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
EstherRawson,keithboykin,Someone else needs to do these #coronavirus #Covid19 updates. This needs to stop. Trump is unlistenable and people need information ,0,0,0,1241044317189345286,https://twitter.com/EstherRawson/status/1241044317189345286,452283614,2020-03-20 16:49:57+00:00,Fri Mar 20 16:49:57 +0000 2020,#coronavirus #Covid19,,,https://twitter.com/keithboykin/status/1241040807815270400,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
StevenGravesTV,,UPDATE: “It is still our belief that the government cannot overreach into the church.” Notice sent to parents saying school will STAY OPEN until court order. Kane Co. officials hoped the pastor would voluntarily comply. #COVID19 @cbschicago MORE: https://chicago.cbslocal.com/2020/03/19/kane-county-religious-school-still-open-despite-pritzkers-mandate/,2,2,1,1241043224371834882,https://twitter.com/StevenGravesTV/status/1241043224371834882,304184463,2020-03-20 16:45:36+00:00,Fri Mar 20 16:45:36 +0000 2020,#COVID19,@cbschicago,,https://chicago.cbslocal.com/2020/03/19/kane-county-religious-school-still-open-despite-pritzkers-mandate/,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
chicagosmayor,,Let's take a step back...actually 6 feet back. Practice social distancing to help us prevent the spread of the COVID-19 virus. http://chi.gov/coronavirus,42,124,14,1241043060290551810,https://twitter.com/chicagosmayor/status/1241043060290551810,1129901605443317760,2020-03-20 16:44:57+00:00,Fri Mar 20 16:44:57 +0000 2020,,,,http://chi.gov/coronavirus,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
RamitaChawla,,What companies have you seen flex their business models to quickly meet today’s changing demands? #COVID19 #innovation,0,0,1,1241042232125337602,https://twitter.com/RamitaChawla/status/1241042232125337602,976925614501396482,2020-03-20 16:41:40+00:00,Fri Mar 20 16:41:40 +0000 2020,#COVID19 #innovation,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
MichelleWolf423,,"“We have nothing to lose” Trump. Our leader, ladies and gents. #TrumpPressConference #COVID19",0,0,0,1241040759245148161,https://twitter.com/MichelleWolf423/status/1241040759245148161,894535239711817729,2020-03-20 16:35:49+00:00,Fri Mar 20 16:35:49 +0000 2020,#TrumpPressConference #COVID19,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
mansplanish,,I need to get up and leave the room when @VP spends 5 minutes stroking @realDonaldTrump’s fragile ego. Where is the leadership from the top?! @NYGovCuomo set the example this morning. It was brief relief to my anxiety to see real leadership in action. #COVID19,0,0,0,1241039895667322882,https://twitter.com/mansplanish/status/1241039895667322882,1456910544,2020-03-20 16:32:23+00:00,Fri Mar 20 16:32:23 +0000 2020,#COVID19,@VP @realDonaldTrump @NYGovCuomo,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
MrsDseki,,"Italy-209ppl/sq km USA-36/sq km @realDonaldTrump @VP @SecPompeo #populationdensity is why #coronavirus spread so quickly Also why it’s spreading so quickly in US cities-LA NY San Fran Chicago You didn’t do enough, you didn’t take it seriously #CoronaVirusUpdate #COVID19",0,0,0,1241039781775265792,https://twitter.com/MrsDseki/status/1241039781775265792,453366245,2020-03-20 16:31:56+00:00,Fri Mar 20 16:31:56 +0000 2020,#populationdensity #coronavirus #CoronaVirusUpdate #COVID19,@realDonaldTrump @VP @SecPompeo,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
tenygross,,"Spread the Love, Not the virus #COVID19",1,2,0,1241037945408290817,https://twitter.com/tenygross/status/1241037945408290817,34985797,2020-03-20 16:24:38+00:00,Fri Mar 20 16:24:38 +0000 2020,#COVID19,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
PaulFehribach,,"Just last year, the City of Chicago found a billion dollars for one real estate developer for Lincoln Yards. Now, with #Covid19 ravaging the City’s restaurants and bars, affecting over 100,000 workers, the City came… https://www.instagram.com/p/B99kh6jF7-m/?igshid=1cv5h7ajmpt66",0,0,0,1241037841079115777,https://twitter.com/PaulFehribach/status/1241037841079115777,632597413,2020-03-20 16:24:13+00:00,Fri Mar 20 16:24:13 +0000 2020,#Covid19,,,https://www.instagram.com/p/B99kh6jF7-m/?igshid=1cv5h7ajmpt66,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
stephmc702,,@HillaryClinton During this most difficult time I hate that you are NOT our President!! Just so sad!! Stay safe!! #COVID19 ,0,0,0,1241037159378845697,https://twitter.com/stephmc702/status/1241037159378845697,241346949,2020-03-20 16:21:30+00:00,Fri Mar 20 16:21:30 +0000 2020,#COVID19,@HillaryClinton,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
stephmc702,,@HillaryClinton Please ask @SecPompeo to NOT call this the “Chinese Virus” it is so inflammatory and racist!! #COVID19,0,1,0,1241036022395408384,https://twitter.com/stephmc702/status/1241036022395408384,241346949,2020-03-20 16:16:59+00:00,Fri Mar 20 16:16:59 +0000 2020,#COVID19,@HillaryClinton @SecPompeo,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
christinayiotis,nursingdean,"Thanks @nursingdean for highlighting nurses who have ALWAYS been the unsung heroines/heroes — they do the most thankless/strenuous parts of the actual care of patients, know more than most other providers and are risking their health on these front lines #NursesWhoTweet #COVID19 ",1,2,0,1241035966254657536,https://twitter.com/christinayiotis/status/1241035966254657536,1229675046,2020-03-20 16:16:46+00:00,Fri Mar 20 16:16:46 +0000 2020,#NursesWhoTweet #COVID19,@nursingdean,,https://twitter.com/nursingdean/status/1240961075358642177,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
essohzee,,Quarantine / COVID merch is just .... weird and unneeded,1,7,1,1241035845521506306,https://twitter.com/essohzee/status/1241035845521506306,262890468,2020-03-20 16:16:17+00:00,Fri Mar 20 16:16:17 +0000 2020,,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
Weish4Ever,,"Our very own hero, Bridget, sharing the realities of fighting cancer thru today’s medical and economic uncertainty caused by COVID-19. Expressing gratitude to @MattFinnFNC &amp; Fox News for placing extra attention on high-risk individuals in the cancer community #Weish4Ever #COVID19 ",1,8,0,1241034361488670720,https://twitter.com/Weish4Ever/status/1241034361488670720,1125658465,2020-03-20 16:10:23+00:00,Fri Mar 20 16:10:23 +0000 2020,#Weish4Ever #COVID19,@MattFinnFNC,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
MaxeenDeniro,,"Yesterday was my birthday. It was a rough day... it’s been a rough week of figuring out a lot of emotions, frustrations, & best course of action I should take when it comes to whether or not I should continue working at my animal hospital right now with #covid19 concerns... ",0,0,2,1241033965835816963,https://twitter.com/MaxeenDeniro/status/1241033965835816963,55308593,2020-03-20 16:08:49+00:00,Fri Mar 20 16:08:49 +0000 2020,#covid19,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
stephmc702,,@mikepompeo @SecPompeo in the Spirit of diplomacy Please stop calling this the “Chinese Virus” it’s racist and inflammatory!!! Call it by it’s name #COVID19,0,0,0,1241033359842775040,https://twitter.com/stephmc702/status/1241033359842775040,241346949,2020-03-20 16:06:24+00:00,Fri Mar 20 16:06:24 +0000 2020,#COVID19,@mikepompeo @SecPompeo,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
GSlutkin,,"#COVID19 Control We may need more stay at home first, if successful &amp; curve bends, followed by more doable case finding &amp; contact tracing (some places w/low counts need to get on this fast, then getting combination of Taiwan and Seattle pilot methods. ",4,9,1,1241032727492734977,https://twitter.com/GSlutkin/status/1241032727492734977,17279970,2020-03-20 16:03:54+00:00,Fri Mar 20 16:03:54 +0000 2020,#COVID19,,,https://www.foreignaffairs.com/articles/asia/2020-03-20/how-civic-technology-can-help-stop-pandemic,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
Project_Onward,,"Due to the COVID-19 scare. Our gallery opening that was scheduled for tonight has been moved online! Check it out at: http://Projectonward.org/ink-explorations! . Project Onward presents: “Ink Exploration,“ a group… https://www.instagram.com/p/B99iJTLlQf-/?igshid=qnt6vn4q39vv",0,0,0,1241032603253321731,https://twitter.com/Project_Onward/status/1241032603253321731,432645855,2020-03-20 16:03:24+00:00,Fri Mar 20 16:03:24 +0000 2020,,,,"http://Projectonward.org/ink-explorations,https://www.instagram.com/p/B99iJTLlQf-/?igshid=qnt6vn4q39vv",chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
NadyaKGB,SamChicago,According to this article it’s the fear of unknown. Also in this article they refer to Swime flu that killed up to 575K worldwide in 2009. And there was no war on it either....why #Covid_19 then?,0,0,1,1241031174497107968,https://twitter.com/NadyaKGB/status/1241031174497107968,160402930,2020-03-20 15:57:43+00:00,Fri Mar 20 15:57:43 +0000 2020,#Covid_19,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
LulaEDUcate,,1/x Presser for #Covid_19; new attendees- @SecPompeo #Ivanka. Happy to see #Fauci!,0,0,1,1241030892023353344,https://twitter.com/LulaEDUcate/status/1241030892023353344,758747329767714819,2020-03-20 15:56:36+00:00,Fri Mar 20 15:56:36 +0000 2020,#Covid_19 #Ivanka #Fauci,@SecPompeo,,https://www.pscp.tv/w/cUONZDFlV0t5TVJuSmJsS0F8MVprS3pMV2dla1pKdsz05ztxzxPm0c59zJxj5xw_LNPNH91HAnY6hf5lSPrZ,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
sckirk14,CAPAction,"Don, where are them tests? #CoronaCrisis #Covid_19 ",0,0,0,1241030830115430401,https://twitter.com/sckirk14/status/1241030830115430401,34250796,2020-03-20 15:56:21+00:00,Fri Mar 20 15:56:21 +0000 2020,#CoronaCrisis #Covid_19,,,https://twitter.com/CAPAction/status/1240435951341535232,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
Fe_FightsBack,IngrahamAngle,Well... let’s just ask #Covid_19 for a #CoronaVirusUpdate That should work... Right?,0,2,0,1241029811486822400,https://twitter.com/Fe_FightsBack/status/1241029811486822400,827873909282324481,2020-03-20 15:52:18+00:00,Fri Mar 20 15:52:18 +0000 2020,#Covid_19 #CoronaVirusUpdate,,,https://twitter.com/IngrahamAngle/status/1240967734319558656,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
THEbobbybrooks,,Umm... why is Ivanka standing up at this press conference? #coronavirus #covid19 #coronavirustaskforcebriefing,0,1,1,1241029423807311873,https://twitter.com/THEbobbybrooks/status/1241029423807311873,467785814,2020-03-20 15:50:46+00:00,Fri Mar 20 15:50:46 +0000 2020,#coronavirus #covid19 #coronavirustaskforcebriefing,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
morbid_elation,,The recent COVID-19 related panic once again clearly demonstrates that the financial markets are nothing more than casinos run by the worst people in the world. I think that working people who invest in them with the hope of securing lucrative retirement are inviting ruin. (4/x),1,6,1,1241029349991645193,https://twitter.com/morbid_elation/status/1241029349991645193,367843406,2020-03-20 15:50:28+00:00,Fri Mar 20 15:50:28 +0000 2020,,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
Fe_FightsBack,,"When will we go back to work? Nobody knows. What help will come from the government and when? We don’t know. Please, consider helping us survive these uncertain times. Retweet. Give. Leave me a gif hug. It’s all appreciated! #Covid_19 #coronapocalyse",1,1,0,1241028360953892864,https://twitter.com/Fe_FightsBack/status/1241028360953892864,827873909282324481,2020-03-20 15:46:33+00:00,Fri Mar 20 15:46:33 +0000 2020,#Covid_19 #coronapocalyse,,,https://www.gofundme.com/f/ChicagoServerSupport,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
ILRaiseYourHand,,#GoCPS CPS HS placement letters still scheduled to send March 27 (despite COVID-19 closures). Thx @ChiPubSchools for giving parents the heads up. Of course K &amp; ES apps also wondering... stay tuned folks. We’d say on time for HS bodes well for ES apps.,1,2,0,1241027576203796481,https://twitter.com/ILRaiseYourHand/status/1241027576203796481,286353998,2020-03-20 15:43:26+00:00,Fri Mar 20 15:43:26 +0000 2020,#GoCPS,@ChiPubSchools,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
Sam_Rall,,Fam I've had a killer migraine for the last 3 days but that's it. I'm only concerned bc I've only ever had a migraine like 3 times in my whole life and they only ever lasted for a few hours. Should I be concerned about #COVID ? Gonna lean towards no for now...,0,1,1,1241026525539033088,https://twitter.com/Sam_Rall/status/1241026525539033088,824363161994326019,2020-03-20 15:39:15+00:00,Fri Mar 20 15:39:15 +0000 2020,#COVID,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
EMToxRx,PaulNWilliamz,Not indiscriminately- but yes. I started putting them in my “ID” folder but soon realized they are their own beast. But then do others go in “COVID-19” or “drug shortages”... ,0,1,1,1241026507184750593,https://twitter.com/EMToxRx/status/1241026507184750593,3343996599,2020-03-20 15:39:11+00:00,Fri Mar 20 15:39:11 +0000 2020,,,,https://twitter.com/PaulNWilliamz/status/1240657576053755904,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
_HowardElliott,,We’re trying to help! We’re using our excess materials & skills to make Non-surgical protective masks. Any info on how we can get these donated to front lines is welcomed! @nbcchicago @CNN @WGNNews @fox32news @business #CoronaCrisis #Covid_19 #SocialDistanacing,1,8,2,1241026389450600449,https://twitter.com/_HowardElliott/status/1241026389450600449,176804279,2020-03-20 15:38:43+00:00,Fri Mar 20 15:38:43 +0000 2020,#CoronaCrisis #Covid_19 #SocialDistanacing,@nbcchicago @CNN @WGNNews @fox32news @business,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
adriangalli,,Continuing Creativity During a Crisis https://www.adriangalli.com/blog/2020/3/20/continuing-creativity-during-a-crisis #photography #covid19,0,0,0,1241024986128756737,https://twitter.com/adriangalli/status/1241024986128756737,28629969,2020-03-20 15:33:08+00:00,Fri Mar 20 15:33:08 +0000 2020,#photography #covid19,,,https://www.adriangalli.com/blog/2020/3/20/continuing-creativity-during-a-crisis,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
TheRoostKitchen,,"We're open for Delivery, Pick-Up, Take-Out AND we dusted off the ole' Walk-Up window at our River West location! The Roost, named by the CDC as the Official Fried Chicken of the COVID-19 Pandemic! Got to say,… https://www.instagram.com/p/B99eQ0Xl0Eo/?igshid=77vgbjb0tgin",1,1,0,1241024057455398912,https://twitter.com/TheRoostKitchen/status/1241024057455398912,2423910032,2020-03-20 15:29:27+00:00,Fri Mar 20 15:29:27 +0000 2020,,,,https://www.instagram.com/p/B99eQ0Xl0Eo/?igshid=77vgbjb0tgin,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
SamChicago,SamChicago,"“Though the death rate for COVID-19 is unclear, most research suggests it is higher than that of the seasonal flu.”",0,0,1,1241021588352483331,https://twitter.com/SamChicago/status/1241021588352483331,23773170,2020-03-20 15:19:38+00:00,Fri Mar 20 15:19:38 +0000 2020,,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
MikePal10,,Maybe the biggest positives that will come from the #Covid_19 crisis is finding out how fast the medical community can respond to a pandemic,0,1,0,1241020620730765318,https://twitter.com/MikePal10/status/1241020620730765318,286422178,2020-03-20 15:15:47+00:00,Fri Mar 20 15:15:47 +0000 2020,#Covid_19,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
BigSatPat,ScrippsBee,Aunties and Uncles will now take COVID-19 seriously ,2,7,0,1241019153361797127,https://twitter.com/BigSatPat/status/1241019153361797127,1317877273,2020-03-20 15:09:57+00:00,Fri Mar 20 15:09:57 +0000 2020,,,,https://twitter.com/ScrippsBee/status/1240986542707027971,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
PickingMeFdn,,"Dermatillomania during COVID19, read on for #PickingMe Foundation’s tips on #SkinPicking management during #coronavirus #mentalhealth #anxiety #facetouching #ocd #bfrb @tlcBFRB @CanadianBFRB @LizAtkin @HabitAware @Got_Anxiety @iocdf @william_the_sir http://PickingMe.org/covid19 #rt",11,12,0,1241018672971501569,https://twitter.com/PickingMeFdn/status/1241018672971501569,730906175479238656,2020-03-20 15:08:03+00:00,Fri Mar 20 15:08:03 +0000 2020,#PickingMe #SkinPicking #coronavirus #mentalhealth #anxiety #facetouching #ocd #bfrb #rt,@tlcBFRB @CanadianBFRB @LizAtkin @HabitAware @Got_Anxiety @IOCDF @william_the_sir,,http://PickingMe.org/covid19,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
Splanish,ATL_TFA,"Thank u for the love. As you know, we take much inspiration from you @OdettaMacLeishW &amp; @ATL_TFA! We look fwd to other ways 2 support community-based orgs thru #Covid_19 ",0,1,0,1241018478477430787,https://twitter.com/Splanish/status/1241018478477430787,1136656508366798849,2020-03-20 15:07:16+00:00,Fri Mar 20 15:07:16 +0000 2020,#Covid_19,@OdettaMacLeishW @ATL_TFA,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
NadyaKGB,,"Can someone please explain to me why are we not announcing the war on influenza which killed 105,5K people worldwide this year so far but fighting #COVID-19 that killed 10,5K people worldwide since November of last year? It’s an unpopular Q, but I’d really like to know the A",0,4,7,1241018224197734403,https://twitter.com/NadyaKGB/status/1241018224197734403,160402930,2020-03-20 15:06:16+00:00,Fri Mar 20 15:06:16 +0000 2020,#COVID,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
jeanee97605206,,I just signed a @commoncause petition calling for investigations into Sen. Richard Burr's alleged use of insider info to protect his wealth during the COVID-19 crisis. Sign here: ,0,0,0,1241018067284627456,https://twitter.com/jeanee97605206/status/1241018067284627456,1173311909564735489,2020-03-20 15:05:38+00:00,Fri Mar 20 15:05:38 +0000 2020,,@CommonCause,,https://actionnetwork.org/petitions/investigate-sen-burr-profiting-off-of-a-pandemic?source=twitter&,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
VeronicaSApplet,,"Happy Friday all!! In light of #virtual #learningathome due to #COVID19, an #Appleville activity booklet is for #parents to share with your little one and #educators to share with their students. Hope these worksheets are helpful during this time!! ",0,0,0,1241017801973923847,https://twitter.com/VeronicaSApplet/status/1241017801973923847,308145962,2020-03-20 15:04:35+00:00,Fri Mar 20 15:04:35 +0000 2020,#virtual #learningathome #COVID19 #Appleville #parents #educators,,,https://tinyurl.com/yxyg3znw,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
LulaEDUcate,,#Bandcamp waives revenue shares Friday to support artists amid COVID-19 pandemic cc: @paidincmedia,0,0,0,1241017479683506177,https://twitter.com/LulaEDUcate/status/1241017479683506177,758747329767714819,2020-03-20 15:03:18+00:00,Fri Mar 20 15:03:18 +0000 2020,#Bandcamp,@Paidincmedia,,https://twitter.com/i/events/1240996580670357504,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
_miss_remember,,"this covid-19 situation is taking its toll on musicians and humans in general. we appreciate bandcamp’s effort to spotlight independent musicians, giving us 100% profit today. looking for new music to fill some… https://www.instagram.com/p/B99abnElV7l/?igshid=1i1k1kq0verf1",0,0,0,1241015637645955073,https://twitter.com/_miss_remember/status/1241015637645955073,1876816675,2020-03-20 14:55:59+00:00,Fri Mar 20 14:55:59 +0000 2020,,,,https://www.instagram.com/p/B99abnElV7l/?igshid=1i1k1kq0verf1,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
CASI_ND,,An important message from Dr. Szczerba. #Coronavirus #Covid_19 #COVID19 #plasticsurgery #chicago #Wereallinthistogether,0,2,1,1241013792298930176,https://twitter.com/CASI_ND/status/1241013792298930176,932517020,2020-03-20 14:48:39+00:00,Fri Mar 20 14:48:39 +0000 2020,#Coronavirus #Covid_19 #COVID19 #plasticsurgery #chicago #Wereallinthistogether,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
edgarvlermamd,ISNkidneycare,#COVID19 for the Nephrologist: Real life experience with @caioqualunque @vjha126 @arvindcanchi @ISNkidneycare #CoronaKidney,10,12,0,1241012952427311109,https://twitter.com/edgarvlermamd/status/1241012952427311109,83057568,2020-03-20 14:45:19+00:00,Fri Mar 20 14:45:19 +0000 2020,#COVID19 #CoronaKidney,@caioqualunque @vjha126 @arvindcanchi @ISNkidneycare,,https://twitter.com/ISNkidneycare/status/1240971352053604354,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
Splanish,,"Earlier this week @elevated_chi made all 2020 community engagement grants ($250k) 100% flexible so #nonprofits can address #Covid_19 needs, from tech 2 deep cleaning. Less reporting, no deadlines. We r ready to do more &amp; encourage #PhilanthropyPledge2020 2 do this too.@SPARCChub",11,33,2,1241011379173240832,https://twitter.com/Splanish/status/1241011379173240832,1136656508366798849,2020-03-20 14:39:04+00:00,Fri Mar 20 14:39:04 +0000 2020,#nonprofits #Covid_19 #PhilanthropyPledge2020,@elevated_chi @SPARCChub,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
stevenpmillies,jonfavs,"I very much agree, @cnn @ABC @CBSNews @NBCNews @nytimes @WSJ @wapo. If he's said governors are the important ones, why are you even at @WhiteHouse? He's not here to inform us &amp; we are past the era of @POTUS presumptive newsworthiness. #Trump told you so. #Covid_19 ",1,2,0,1241011324253097984,https://twitter.com/stevenpmillies/status/1241011324253097984,453332373,2020-03-20 14:38:51+00:00,Fri Mar 20 14:38:51 +0000 2020,#Trump #Covid_19,@CNN @ABC @CBSNews @NBCNews @nytimes @WSJ @wapo @WhiteHouse @POTUS,,https://twitter.com/jonfavs/status/1240991004708102145,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
girthbr00ks,JulianCzar,we covid-19 hypebeasts?,0,0,1,1241011164701773825,https://twitter.com/girthbr00ks/status/1241011164701773825,954154653817757697,2020-03-20 14:38:13+00:00,Fri Mar 20 14:38:13 +0000 2020,,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
